0,0
1,3
2,3
3,2
4,2
5,2
6,4
7,2
8,4
9,2
10,3
11,2
12,2
13,4
14,4
15,4
16,4
17,2
18,2
19,2
20,2
21,4
22,4
23,4
24,4
25,2
26,2
27,4
28,4
29,4
30,4
31,4
32,4
33,4
34,4
35,4
36,4
37,2
38,2
39,2
40,2
41,4
42,4
43,3
44,4
45,3
46,3
47,3
48,3
49,4
50,4
51,4
52,3
53,2
54,4
55,4
56,4
57,4
58,3
59,4
60,2
61,3
62,4
63,4
64,3
65,3
66,3
67,3
68,4
69,4
70,4
71,4
72,3
73,3
74,3
75,3
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,3
89,4
90,3
91,3
92,2
93,4
94,2
95,2
96,2
97,2
98,2
99,2
100,4
101,4
102,4
103,4
104,4
105,4
